Secs_since_last_brk,Z1_0,CS1_0,IBIS_ACC-1_0,RULParts
3582579,2.113162756,0.969259143,0.684391558,18414
8380199,1.917328119,0.942870677,0.691130519,16368
5351823,1.801167846,0.981303155,0.635961413,8233
3658946,2.068415403,0.966887653,0.679720223,18414
3648632,2.085621357,0.956333697,0.679882884,18414
1097102,2.144346714,1.004814982,0.674332142,18414
17377631,2.146668673,1.006297469,0.660463393,49
15612995,2.008553028,0.973050892,0.65351969,2095
7703821,1.727922916,0.969836891,0.635747075,8233
17412977,2.087530136,1.008191943,0.654384017,49
2213584,1.53816402,0.978306174,0.634299338,8233
2372431,2.080630302,0.992845178,0.67980206,18414
15138864,1.916294575,0.976195574,0.657714963,2095
6100884,2.018890858,0.961937904,0.686737418,16368
18312385,2.0947721,1.007257223,0.66118139,49
18017507,2.149502039,0.997979581,0.661794901,49
8231900,1.950945139,0.967227399,0.688584805,16368
7175694,1.879951239,0.973897815,0.682532191,16368
16735558,2.022845745,1.008199334,0.659839332,2095
17611567,2.040758848,0.99984014,0.657468319,49
17659108,1.972074509,0.987075031,0.657317579,49
19318633,2.035696268,0.96154958,0.664502501,49
15726635,1.995343447,0.971987844,0.657029033,2095
19995693,2.05369997,0.935781896,0.669993699,49
9694899,1.931101561,0.96200788,0.642441332,6187
4122705,1.774638653,0.970076263,0.634196818,8233
18039809,2.158424377,1.001375198,0.664208829,49
11036719,1.697229147,1.010597944,0.647972524,6187
11647537,1.835201263,0.970752656,0.64906311,6187
20068244,1.998694539,0.965189219,0.669390082,49
4864434,1.774695158,0.966299117,0.634148955,8233
6218686,1.840075254,0.991753638,0.636785209,8233
19849687,1.962462306,0.960498691,0.662096798,49
3649119,2.097023249,0.983147204,0.681400716,18414
1822368,1.988490462,1.016470432,0.679686904,18414
17043229,2.105197906,1.018008113,0.659135342,49
8331475,1.836359382,0.951268137,0.640931129,8233
15675487,2.009101868,0.986168742,0.655919194,2095
6734163,1.92561841,0.994828701,0.636973023,8233
11417805,1.764068365,1.006580234,0.648259699,6187
457627,1.899725914,1.004497886,0.674303234,18414
18591836,1.984740973,0.988426149,0.665547013,49
11388181,1.823286653,1.002301335,0.652882338,6187
20594974,1.982835293,0.959802032,0.669701278,49
18294777,1.975440741,1.013167739,0.662766695,49
16400295,1.977019906,1.007092953,0.656533837,2095
4109682,1.72428596,0.958165467,0.63806951,8233
8370862,1.915459394,0.95190531,0.69114393,16368
19344400,2.039738894,0.933730721,0.661559105,49
14988427,1.908618927,0.955953121,0.654691398,2095
179953,1.580213547,0.986259401,0.626504779,8233
20530456,1.869388342,0.96261692,0.670106649,49
8330752,1.838905215,0.944737971,0.639152288,8233
512375,1.92050612,0.995858908,0.673706651,18414
14606326,2.086387157,0.968810081,0.652931273,2095
9170268,1.899694443,0.949451327,0.644176126,6187
1744452,1.777673364,0.953416526,0.634613335,8233
20490505,2.047441959,0.975472033,0.669270098,49
8412980,1.864297986,0.973758757,0.642546654,8233
7897145,1.839423895,0.938006163,0.689733922,16368
5928050,1.74713552,1.009851694,0.63485682,8233
6757236,2.030814648,0.988081932,0.635718644,8233
18059373,2.167575359,1.002376318,0.659688175,49
16931454,2.088995695,1.013908505,0.657369375,2095
7876113,1.893751264,0.962165773,0.639819026,8233
1678856,1.781259775,0.958659232,0.629646897,8233
11561975,1.778086305,0.985672414,0.646424532,6187
9115879,1.868592262,0.925538123,0.645137489,6187
17074243,2.052212715,1.019468307,0.659023702,49
4150368,1.994791031,0.950219154,0.637556791,8233
4664647,1.99543643,0.986609817,0.689182222,16368
4821167,1.799100041,0.946544945,0.634970009,8233
10036221,1.771684647,0.956574142,0.687683761,16368
5257722,1.685762882,0.956343055,0.637596011,8233
21141945,2.022166014,1.024551749,0.674711823,49
16826091,2.102680445,1.0149647,0.657515943,2095
18547808,2.011292219,1.001440525,0.664238632,49
16348663,2.025318384,1.013878584,0.655006707,2095
2397875,2.001774311,1.011473417,0.681224942,18414
18593069,2.017608166,0.989471316,0.6660074,49
1976006,1.712854743,0.949023664,0.631132662,8233
1675300,1.767133117,0.976641655,0.632139504,8233
20562115,2.010735035,0.96858418,0.668734431,49
7788258,2.174346209,0.963069737,0.638413548,8233
22343905,1.985481024,0.989468277,0.674186587,49
5414889,1.937065482,0.966000736,0.634664297,8233
6010397,1.759722829,0.987516284,0.6381284,8233
85116,1.765791416,0.979588211,0.62736541,8233
6739291,1.842523932,0.982809484,0.686709404,16368
10760002,1.934792399,0.982600033,0.64593792,6187
8955709,1.893729329,0.950309932,0.691798329,16368
1232821,2.054884672,0.995154023,0.678089678,18414
9763370,1.852289796,0.994333565,0.645305872,6187
20689831,1.994903803,0.944112599,0.672520041,49
1154285,2.146256685,1.014944434,0.67557025,18414
7231848,1.858014584,0.954847455,0.636208832,8233
4087184,1.720784307,0.953185141,0.633458078,8233
18038110,2.147979021,1.000349164,0.660610318,49
4283299,1.72885859,0.970779777,0.631984651,8233
6465069,1.812604427,0.991965532,0.634565651,8233
1663657,1.7984339,0.956747115,0.629285216,8233
1612859,1.740889788,1.009035587,0.632272422,8233
9153097,1.893662095,0.933258057,0.641131282,6187
3487560,2.039223671,1.015833735,0.6806072,18414
18598882,2.038846731,1.007129908,0.665367603,49
17660583,2.012353182,0.972186983,0.655495644,49
18190276,2.149074793,0.993183017,0.659122765,49
6149683,1.665343642,1.010932326,0.635849357,8233
14368082,2.026566267,0.97232306,0.651581526,4141
19373637,2.029150248,0.934705377,0.660976052,49
69559,1.948028445,1.014409661,0.672692835,18414
9640060,1.87293303,0.941951513,0.640333712,6187
15821929,1.838613629,0.998357475,0.655643046,2095
21078513,2.056854725,1.002231956,0.671313882,49
16805565,2.041996002,1.008379459,0.656943917,2095
6812460,1.751021981,0.941956222,0.634261072,8233
8340793,1.816660643,0.957724571,0.640997648,8233
18870408,2.154411077,1.002045512,0.66345644,49
4643241,2.056985378,0.96766448,0.686992884,16368
8360159,1.920427442,0.954258442,0.692035377,16368
7802453,1.879420638,0.980046868,0.690810263,16368
11020828,1.846519947,0.957197487,0.647551656,6187
1232118,2.025648594,0.999746919,0.678282082,18414
14298239,1.882199287,0.973190546,0.65979135,4141
1728442,1.645913839,0.949579895,0.628525734,8233
1749493,2.051105022,0.984585345,0.675958991,18414
5969501,1.813332319,1.005597949,0.641477287,8233
9002875,1.891648173,0.947734714,0.690296471,16368
10125483,1.853506565,0.998197913,0.641499817,6187
8256465,1.793148518,0.960397899,0.68863827,16368
7284225,1.914851189,0.985414147,0.687684059,16368
8371665,1.835294604,0.954870105,0.638489008,8233
6683973,1.791228771,0.967508137,0.687556505,16368
10113959,1.812652349,0.984284103,0.64265734,6187
18724989,2.095403433,1.004986405,0.664420784,49
6534971,1.788518667,1.018946052,0.635576844,8233
16950025,2.145800829,1.023402691,0.65723455,2095
2952424,2.08514905,1.025829554,0.686003625,18414
17341459,1.917008042,1.027100563,0.658753335,49
5924553,1.804692268,1.008148074,0.634531975,8233
14429522,1.90150106,0.95607686,0.653147876,4141
4944289,1.799905062,0.96251601,0.638189554,8233
2423137,1.816464424,0.982490957,0.628775537,8233
3494318,2.01375103,1.012784839,0.683060348,18414
3546340,1.968910217,0.964355111,0.683623314,18414
3423984,1.965683579,1.007245302,0.684148848,18414
8372381,1.849541187,0.957702756,0.637435675,8233
17367407,2.024829865,1.007405043,0.661243737,49
6644909,1.913662553,0.986601233,0.687976539,16368
1648165,1.768709302,0.969585061,0.629980266,8233
6428146,1.884361386,0.958452702,0.683637321,16368
7366258,1.828404307,0.991992414,0.688591719,16368
6156491,1.874323964,1.01056087,0.634673893,8233
8384040,1.926563859,0.971146822,0.687886417,16368
8379946,1.921237111,0.940571129,0.690789044,16368
2226615,1.803693056,0.971664488,0.628946602,8233
522086,2.059292793,1.016038418,0.678548396,18414
3645035,2.071342468,0.966346741,0.684124947,18414
19908582,1.982467413,0.948812842,0.668883801,49
3441565,2.01496172,1.01347363,0.684525549,18414
1320707,2.526363611,1.000559092,0.676213622,18414
4205918,1.785769463,0.973011792,0.635133207,8233
16917676,2.087213755,0.995373607,0.659451187,2095
11429760,1.816264749,0.997017622,0.646343827,6187
18727371,2.109974146,1.007298827,0.664974689,49
2444344,1.729695678,0.97663188,0.634233654,8233
15829729,1.969939232,0.997446418,0.657320559,2095
16278120,2.072765112,1.004390717,0.65825367,2095
18720381,2.026934624,1.002748609,0.66507268,49
15745610,2.001488686,0.950170338,0.659651637,2095
18181595,2.161859751,0.978867769,0.660441756,49
996762,2.052171469,1.010563254,0.676162839,18414
10763407,1.913206339,0.996495485,0.646310627,6187
8382841,1.904215693,0.949225426,0.689612448,16368
6027587,1.978752732,0.971764445,0.684562922,16368
17347237,2.026697636,0.993260384,0.655494094,49
18667,1.795158863,0.960242689,0.62759459,8233
14992446,1.851992846,0.972201228,0.657272339,2095
6068540,2.0243752,0.998268366,0.686965764,16368
14596154,1.982563615,0.962903261,0.652464509,2095
476310,1.972157121,1.006901383,0.678313792,18414
20123976,2.069658279,0.95592618,0.670396864,49
5438650,1.916086197,0.979662836,0.633795798,8233
7833738,1.765836716,0.926237345,0.689944923,16368
517736,2.029366732,1.023425102,0.674874723,18414
566062,2.192210436,1.007004976,0.678228855,18414
15660930,1.959083557,0.962953031,0.653848052,2095
17554498,2.060500383,0.97594893,0.661316276,49
996001,2.019532919,1.01165545,0.67599535,18414
1984851,1.682834864,0.965969861,0.629650176,8233
2516703,1.99898994,1.011489391,0.681419969,18414
3490689,2.028564215,0.997114837,0.684894919,18414
9507570,1.841665268,0.968248069,0.642667055,6187
20057823,2.027416468,0.952506959,0.670648158,49
4669893,1.723279357,0.950713754,0.632785559,8233
8498764,1.802761436,0.950431049,0.690686584,16368
9642583,1.894959211,0.953203857,0.641398489,6187
15826262,2.00755024,1.011005878,0.656206846,2095
9648985,1.907119155,0.958082855,0.641833961,6187
7767374,1.981140018,0.960316837,0.636318386,8233
4851092,1.850348711,0.951403022,0.633653224,8233
5352676,1.755124092,0.967433572,0.638493657,8233
2943802,2.098537445,1.028338909,0.684117138,18414
17417941,2.049391508,0.993219912,0.657097936,49
2455627,1.764714122,0.977498055,0.63198483,8233
7226941,1.940886259,0.973338604,0.687503517,16368
7366492,1.836476088,0.98745656,0.688130021,16368
6985749,1.778790951,0.979751348,0.688089848,16368
19823764,1.891809106,0.959410191,0.665679216,49
1764408,2.106963873,0.99626863,0.675620377,18414
18022803,2.174681425,1.01056993,0.663576961,49
2514088,2.004597187,1.018026829,0.678551257,18414
10859856,1.820501447,0.973326445,0.647692561,6187
17691558,1.943192005,1.001675844,0.657446027,49
22207848,1.946030855,1.002725959,0.673241019,49
19406219,2.010922909,0.92737776,0.668113291,49
17559028,2.088932991,0.978104293,0.657857656,49
15039448,1.786779165,0.991906047,0.65632683,2095
11551723,1.795681,0.992955923,0.645498574,6187
18869702,2.147075891,0.982879102,0.664136171,49
11683476,1.904978156,0.971928775,0.64958179,6187
8277142,1.79570365,0.947955549,0.694085896,16368
4138559,1.822843671,0.959229887,0.632341266,8233
8822233,1.842960596,0.93937254,0.690250218,16368
14420343,1.941661716,0.975689173,0.653069317,4141
6099714,1.980810165,0.953144193,0.686419547,16368
12570636,1.919894457,0.957148135,0.649985075,4141
2960993,2.070352077,1.017666459,0.685688376,18414
8358657,1.91121614,0.951743603,0.691093147,16368
19427542,2.080806494,0.937463403,0.662855864,49
15660204,1.883262157,0.967569113,0.654069185,2095
1130282,2.194840193,1.021549106,0.674127519,18414
19462337,2.032188177,0.944763839,0.665654182,49
14353504,1.971063137,0.990262985,0.655023336,4141
17334613,1.925978661,1.01613605,0.658630252,49
1081380,2.094657898,1.015353203,0.674523652,18414
19912207,2.024386644,0.937828243,0.669014573,49
19468162,1.966646791,0.948482633,0.664283216,49
17345834,1.973798394,1.012465715,0.654663682,49
7877956,1.869335294,0.93931371,0.686681688,16368
8444435,1.903133512,0.964675844,0.639159799,8233
11476400,1.623516202,0.963038206,0.646159828,6187
1313524,2.355866909,0.994878292,0.67729789,18414
7735867,1.896146894,0.986713409,0.637526393,8233
11477253,1.703503966,0.96960336,0.64736706,6187
9524854,1.872876763,0.947415113,0.641841471,6187
9482118,1.855268598,0.948162138,0.642717421,6187
16905159,2.106851101,1.000628591,0.658892274,2095
16251444,2.034934998,1.015716553,0.65625608,2095
16796338,2.024685144,1.01213038,0.655171692,2095
3033121,2.120167494,1.025635362,0.684068501,18414
10130700,1.798063517,0.981449485,0.646686375,6187
6529575,1.864275217,1.003160357,0.634450257,8233
4135459,1.791655064,0.964823663,0.634099662,8233
10710581,1.761392355,0.98908788,0.647505999,6187
6055135,1.932289839,0.997524619,0.68195653,16368
1965983,1.74202466,0.976913452,0.629552543,8233
8372142,1.860815883,0.958627939,0.637717307,8233
1632499,1.731122971,0.958734155,0.629455149,8233
8964060,1.904600859,0.946470201,0.690683424,16368
1647595,2.021064281,0.996032655,0.677416265,18414
20006372,2.02311945,0.954041004,0.669001818,49
16930988,2.085989237,0.991779029,0.65834409,2095
23327,1.676708102,0.9548105,0.628174484,8233
7875645,1.931913018,0.953987896,0.637161732,8233
1739959,2.049778461,1.0120188,0.675222874,18414
18009254,2.137103081,1.015962958,0.663736701,49
8413289,1.864462852,0.947179437,0.690760076,16368
18945857,2.030517101,1.001394033,0.666763246,49
8355155,1.847765923,0.976364493,0.639408529,8233
10107406,1.916154027,1.018420458,0.642628908,6187
19230611,1.870139956,0.918235362,0.669296741,49
1688287,2.113632202,1.003640771,0.676499009,18414
6769076,1.906005621,1.01439178,0.634602904,8233
5876812,1.773025155,0.986121118,0.636823654,8233
19205411,2.125167608,0.990176558,0.663005531,49
2412907,1.79377234,0.984818876,0.630906045,8233
17021123,2.03310585,1.001183867,0.659963131,2095
7723865,1.8656528,0.953903615,0.639894664,8233
10842738,1.846447349,0.993214607,0.645761788,6187
10108869,1.89291203,0.984057069,0.640875638,6187
3549893,1.871019721,0.975253403,0.68418926,18414
18608180,1.986944079,0.988898873,0.664368749,49
3732037,1.973308086,0.981702089,0.684512854,18414
12213640,1.982945681,0.953461587,0.644735992,4141
1809716,2.040798903,0.973335207,0.679414213,18414
1008301,2.047886848,1.019295096,0.676657319,18414
4118614,1.737054229,0.954325378,0.634012938,8233
2863447,1.977245092,1.004411221,0.684205651,18414
1825193,2.00124979,0.995812654,0.674473643,18414
5994126,1.768094301,0.979405224,0.641131282,8233
19402927,2.073894024,0.929214537,0.666380048,49
14979558,1.84963882,0.977811217,0.652609408,2095
7866508,1.761694431,0.941463947,0.688097656,16368
9162629,1.900580168,0.944034219,0.640402555,6187
18180661,2.148089647,0.999540329,0.661646664,49
21014883,2.029087543,0.94622463,0.670158148,49
22284438,2.023594856,1.006935596,0.675300658,49
5283099,1.721248269,0.975361705,0.638130069,8233
18061720,2.13640976,0.988346159,0.659837008,49
6040296,1.973289967,0.971064329,0.68632853,16368
17665853,2.002276182,0.986246049,0.659085512,49
15602059,1.972198725,0.996018887,0.655260682,2095
6074648,2.011369467,0.973718584,0.684505403,16368
6769316,1.886656165,0.993616939,0.635802448,8233
4178764,2.408123255,0.957928658,0.637856543,8233
4327073,1.825547099,0.965126216,0.634790182,8233
7850399,1.827324033,0.965421736,0.638207436,8233
4866102,1.815413594,0.960242629,0.634135783,8233
5404209,1.859388947,0.971353769,0.636197567,8233
8366341,1.923217654,0.96719408,0.691157997,16368
12566597,1.945818067,0.956127822,0.647522807,4141
7238877,1.857583046,0.991037726,0.635879159,8233
21028992,2.06170392,0.997600436,0.673010886,49
11499201,1.86705184,1.00526762,0.650758266,6187
18805711,2.017561674,1.00059998,0.665894091,49
5446779,1.861187816,0.982064188,0.63907373,8233
2234269,1.739027977,0.954256177,0.629853249,8233
15187401,1.956819534,0.988273859,0.652613878,2095
11682,1.929521441,0.999106526,0.676702142,18414
2508498,1.971758246,1.001594186,0.680000365,18414
7919973,1.929298401,0.949833274,0.689827681,16368
11965011,1.818023205,0.934813499,0.649377584,6187
9696532,1.908164263,0.959723771,0.642413259,6187
10141670,1.895969629,0.995115161,0.643381298,6187
6772777,1.797657371,0.91944313,0.635234237,8233
21151329,2.015709877,1.025913358,0.671112597,49
9781421,1.95268476,0.97294122,0.64281702,6187
20136280,2.066973448,0.962168574,0.672233999,49
11378904,1.771399498,0.984544337,0.647296488,6187
6443003,1.823374152,1.011165977,0.636915445,8233
18529450,2.033167601,0.995468676,0.665041625,49
2825317,1.937173486,0.99262625,0.681346834,18414
7121990,1.781897902,0.975053847,0.687210739,16368
8350217,1.728885412,0.957981169,0.642379045,8233
9644313,1.819368839,0.949869454,0.643466651,6187
18339146,2.139354944,0.995528102,0.662951708,49
14599727,2.103008986,1.002534628,0.654114068,2095
4654679,2.003067493,0.981015027,0.688802004,16368
2418234,1.764692426,0.972319305,0.631582141,8233
18098537,2.058555841,0.9889853,0.662125647,49
18549466,2.063383102,1.009843707,0.664029121,49
18053318,2.052823305,0.996589899,0.664241552,49
18712888,1.93652463,0.997393787,0.668509066,49
10769909,1.859541178,0.985501349,0.64633435,6187
6213303,1.66926384,0.994743884,0.636612415,8233
16978890,2.094523668,1.01827383,0.662957251,2095
1141562,2.104519129,1.007920623,0.672177136,18414
15222716,2.095648766,0.972024679,0.653568625,2095
3450921,1.988057852,1.023505211,0.684637308,18414
2302756,2.083823681,0.99029398,0.679541886,18414
6773714,1.827436686,0.942176998,0.634842455,8233
10109407,1.908346534,0.997254848,0.64157337,6187
3439385,2.021723747,1.017300963,0.686722755,18414
4700596,1.631949067,0.957556725,0.635930002,8233
4823069,1.768675327,0.980798423,0.633876622,8233
16917443,2.099601984,0.985603869,0.657360673,2095
15607479,1.993918777,0.988538682,0.651792407,2095
20575962,2.00781703,0.963010907,0.671238303,49
3492182,2.008063078,1.016371846,0.683714867,18414
14982316,1.890370965,0.97233516,0.653568149,2095
21065164,2.024046421,1.01037097,0.668675244,49
11506665,1.906385899,0.97790575,0.645380139,6187
4642773,2.051216364,0.972346663,0.688219905,16368
18565551,1.93173635,0.993580043,0.663248003,49
15132705,2.064712286,0.969196796,0.654922843,2095
12214894,2.013556719,0.945936501,0.648451626,4141
14557389,1.906560779,0.986401081,0.65415585,2095
10102392,1.844284534,0.992675483,0.642301977,6187
4413017,1.793831468,0.961849689,0.63247633,8233
5269542,1.764956832,0.991117954,0.636520267,8233
3481086,2.021039724,1.008108974,0.680902839,18414
6446767,1.84534204,0.998826265,0.634666145,8233
4784724,1.665864468,0.947618246,0.637951016,8233
1981030,1.749447823,0.948234022,0.63073951,8233
5023127,1.696645856,0.94879663,0.638656616,8233
10850269,1.801393509,0.983616829,0.651212215,6187
7277198,1.848873854,0.984701872,0.689469576,16368
6539433,1.873192191,1.006677985,0.635124326,8233
2820208,1.895564437,1.007230282,0.683308959,18414
9012233,1.958895683,0.956458688,0.687239349,16368
20699897,2.01938796,0.975713432,0.671018124,49
2909806,1.884148479,0.996060371,0.683340847,18414
4157181,2.001676559,0.966980278,0.635525405,8233
1989755,1.738594651,0.970308721,0.631644607,8233
11678028,1.71038866,0.966916561,0.651432753,6187
1720276,1.73222506,0.958010077,0.63147527,8233
5417444,1.95269537,0.992255449,0.635185122,8233
7721187,1.940524936,0.98082602,0.687406778,16368
9481882,1.825690866,0.951373994,0.6447317,6187
14448783,1.736804128,0.945287943,0.653690338,4141
171357,1.568524599,0.973599017,0.629308939,8233
1077328,2.074445009,1.026016712,0.676465929,18414
12266122,2.004702091,0.935729563,0.652016878,4141
4827761,1.801170111,0.963588834,0.635192156,8233
19443224,1.904582858,0.952682912,0.664817512,49
1291009,2.022497416,0.989345312,0.676272213,18414
7299886,1.904340625,0.981824517,0.695226133,16368
16956640,2.081858158,0.991094649,0.659069657,2095
4173179,2.175094604,0.954655528,0.638788283,8233
17477748,2.017418861,1.005071163,0.656650066,49
9778854,1.915611982,0.999389589,0.643511593,6187
2213340,1.524378419,0.950856864,0.632949531,8233
12265177,1.942494512,0.969018519,0.64994669,4141
11500370,1.892109513,0.987420261,0.645899713,6187
6681483,1.834767938,0.995354235,0.635492921,8233
10673462,1.888491273,0.987663627,0.646943927,6187
739304,2.041929722,1.001314282,0.677892983,18414
4839535,1.760632515,0.965297818,0.636098385,8233
19982383,2.110896349,0.951518059,0.66909343,49
8934350,1.935568571,0.944462836,0.690147638,16368
9159516,1.856313109,0.966618538,0.644904256,6187
1150193,2.159090281,1.006611109,0.674623668,18414
6729483,1.735689521,0.988770664,0.633699894,8233
18262641,2.073564529,0.985253811,0.664605379,49
2426763,1.991306186,1.011184573,0.682024837,18414
10473524,1.89216733,0.997925997,0.644877076,6187
20504504,2.044250727,0.955226839,0.672036052,49
20508818,1.997923613,0.960197568,0.66800493,49
8440377,1.920899391,0.946754634,0.639725447,8233
5964322,1.661440492,0.984528601,0.639660776,8233
11018479,1.872453809,0.991472244,0.648658872,6187
11621363,1.805772185,0.975721598,0.645039976,6187
7717995,1.782467008,0.965214789,0.641359031,8233
699347,2.080625772,1.015481114,0.675145924,18414
7067247,1.862003803,0.945251346,0.634082556,8233
21086895,2.040121555,1.009413123,0.673758566,49
4147214,1.967048526,0.957546771,0.635996342,8233
6672724,1.86494565,0.982542098,0.63393712,8233
4353845,1.796950459,0.949189842,0.635151625,8233
16760318,1.954826951,1.027233243,0.659463048,2095
2215043,1.683326244,0.986807764,0.631827116,8233
7160429,1.803353548,0.964755237,0.639365971,8233
16908705,2.040836334,1.00395453,0.660243571,2095
7734211,1.848778844,0.963741899,0.638320386,8233
1629916,1.684925079,0.96392256,0.629347146,8233
1844246,1.931944966,0.994459212,0.677816749,18414
7734911,1.858301044,0.972718775,0.63590014,8233
8926192,1.928010702,0.95024395,0.692827642,16368
18534931,2.090766907,1.00436604,0.666432559,49
2381650,2.07205081,1.005004048,0.680516839,18414
3130900,1.97441721,1.015292764,0.68017447,18414
19259441,1.981983662,0.922113061,0.663482189,49
5432494,1.957479119,0.995232761,0.63717711,8233
7864846,1.856286287,0.95830071,0.640125453,8233
7148952,1.809363484,0.951510608,0.638050914,8233
5877506,1.788528323,1.003294945,0.636507571,8233
8434581,1.965621233,0.922517896,0.638305187,8233
15610391,1.914344192,0.983462512,0.655188918,2095
4773675,1.773848772,0.955070674,0.639041901,8233
16914246,2.089718342,1.010621667,0.658186018,2095
7310827,1.932689309,0.993796349,0.69164288,16368
998598,1.895143032,1.016875505,0.674911976,18414
8408431,1.844193697,0.949486315,0.68710202,16368
4200959,1.611157298,0.969310939,0.635675669,8233
11480574,1.832581758,0.989663184,0.643492997,6187
14349821,1.899474502,0.991156936,0.654377222,4141
11416366,1.763484597,1.002893567,0.648896694,6187
17972592,2.008190393,1.002859592,0.661060154,49
4819756,1.799690485,0.941076994,0.634076595,8233
3350606,1.903213024,1.031946182,0.681031287,18414
18264524,2.103319645,0.988697171,0.665744066,49
4376383,1.868961453,0.982567549,0.632180095,8233
8336554,1.833449483,0.966196716,0.642376184,8233
6075818,2.04609704,0.985594988,0.687014878,16368
7861427,1.739802241,0.947288156,0.637137949,8233
4164867,2.062757254,0.966873765,0.637419522,8233
15547983,1.771897078,0.959069014,0.657182038,2095
4132367,1.791311979,0.972272158,0.633701921,8233
2449302,1.699277401,0.991599083,0.632000029,8233
22347515,2.026051521,0.994652152,0.674804389,49
2366088,1.715347528,0.964200079,0.629287541,8233
8365129,1.930364251,0.964279711,0.69189918,16368
7106113,1.703718901,0.947253466,0.640910208,8233
3730595,1.930862069,0.973048985,0.686479211,18414
12569102,1.862713099,0.938409388,0.648701012,4141
17984807,1.984038353,1.003707647,0.661089361,49
2398118,2.055471182,0.986413479,0.68094331,18414
14440011,1.974249244,0.964085519,0.656351507,4141
1730339,1.738955498,0.959949672,0.628813088,8233
19933410,2.039249897,0.951674938,0.669662952,49
17416760,2.019411802,0.998435915,0.65715307,49
17638590,2.019911051,0.986289859,0.6563043,49
1062661,2.036454678,1.018849373,0.675545394,18414
4826080,1.7507478,0.982492745,0.633726895,8233
553270,2.193311691,1.011828303,0.673550725,18414
1806717,2.006827831,1.001794815,0.676807463,18414
1837283,2.001334906,0.981228232,0.678300679,18414
17421549,2.009926558,1.010812759,0.656633615,49
5979111,1.8167485,0.989493191,0.637755752,8233
11366986,1.783986449,0.968080044,0.65060842,6187
12052163,1.826747656,0.907725811,0.648271203,4141
17341955,1.944699049,1.02557385,0.659567893,49
5875411,1.8002671,1.004521132,0.638293624,8233
390936,1.911612034,1.004560113,0.679513633,18414
2411046,1.839249372,0.96594727,0.630932212,8233
4269221,1.698779821,0.946654141,0.632050812,8233
4114883,1.737866879,0.979765356,0.638879538,8233
4320197,1.72532928,0.963269114,0.63641566,8233
1591380,1.981571794,0.992058694,0.676363647,18414
14983017,1.93482244,0.967034578,0.652042091,2095
566530,2.167080164,1.017364264,0.681592464,18414
20477625,2.018220663,0.961714745,0.670253992,49
11376802,1.776052475,1.002852082,0.648330331,6187
3441097,2.001729727,1.013924837,0.683700621,18414
4121291,1.760867715,0.974106669,0.63492173,8233
11667584,1.822568417,0.956369936,0.648601055,6187
7114266,1.792117715,0.957590282,0.640126407,8233
1645819,1.72749567,0.980773449,0.629064739,8233
6684750,1.890225887,0.994646668,0.635330558,8233
4831019,1.858650446,0.957811177,0.633396268,8233
9508512,1.834405303,0.946759224,0.645597875,6187
4856840,1.811861396,0.952967346,0.635043919,8233
1823775,1.983004689,1.008845806,0.675628901,18414
6773945,1.819800019,0.943206608,0.634895504,8233
17082620,1.924168944,1.016451597,0.655174553,49
1718042,1.672828317,0.967988253,0.628034472,8233
18881877,2.134483337,1.004542947,0.663366556,49
7356806,1.750745654,0.985527694,0.68685019,16368
6624130,1.847299695,0.997802794,0.636920214,8233
3488508,2.022475958,1.003112555,0.684696734,18414
7744704,1.819177389,0.971657515,0.690217853,16368
5972744,2.02363205,0.954033792,0.687902272,16368
2382986,1.562628508,0.962991834,0.630717695,8233
16806542,2.086905241,1.022139192,0.656928658,2095
2329149,2.085681677,0.997531712,0.680255592,18414
18571218,2.045755863,0.988237023,0.665229917,49
17986724,2.081830978,1.002194762,0.659452975,49
6636571,1.897752047,0.986364424,0.68212533,16368
12058723,1.893543363,0.921192646,0.647830427,4141
3586089,2.033084393,1.785182476,0.683015943,18414
6393367,1.939713001,0.982053161,0.685307562,16368
6661481,1.884816527,0.995772421,0.635885477,8233
1658677,1.680864692,0.937794805,0.632156968,8233
4382439,1.821291208,0.974496543,0.631528735,8233
8984601,1.865502954,0.937521577,0.691485107,16368
18097328,2.038733244,0.973597348,0.664331734,49
19473052,1.968702674,0.948409557,0.662562668,49
4709729,1.796080828,0.949953437,0.634799182,8233
16953412,2.148601532,0.995282412,0.659529567,2095
19964991,1.984757185,0.941852927,0.672133744,49
1246356,2.103206396,0.981785178,0.675382435,18414
1218684,2.037303925,0.99074471,0.674889147,18414
4839304,1.746839881,0.959018528,0.63487488,8233
6443285,1.966953039,0.993075728,0.68377614,16368
18882579,2.154075146,1.000656724,0.664244413,49
5987661,1.823042631,1.003616095,0.639997721,8233
21068756,1.997158647,0.99443233,0.671800494,49
18728551,2.119992256,1.009410977,0.663213134,49
8229554,1.869579434,0.94669652,0.686414957,16368
20549742,1.970707774,0.967497706,0.671415746,49
7920209,1.952286124,0.932555735,0.691620052,16368
10869484,1.999331951,0.982022882,0.646873057,6187
7231367,1.910500407,0.986663461,0.686604917,16368
1120052,2.108169556,1.034032822,0.679691553,18414
22279732,1.959537029,0.997494519,0.673463702,49
10101446,1.860062003,0.997348309,0.641660035,6187
20003289,2.101991177,0.959075749,0.667081594,49
11022694,1.848282337,0.977379262,0.648779154,6187
2482460,1.883754134,0.993446767,0.681201756,18414
15216576,2.171033859,0.972533464,0.651898026,2095
1319043,2.375306368,0.986991227,0.676460326,18414
5428780,1.916723251,0.985719681,0.638248086,8233
